Product_ID,Rating,Valid_Sales,Corrupted_Sales,Total_Sales,Valid_Orders,Corrupted_Orders,Total_Orders_Count,Valid_Orders_Quantity,Corrupted_Orders_Quantity,Total_Orders_Quantity,Product_Name,Category,Brand,Original_Price,Discount_Percent,Discount_Amount,Selling_Price,Stock_Quantity,Weight_kg,Avg_Rating,Total_Reviews
PROD000654,4.0,1244470.3599999999,130587.76,1375058.1199999999,87,10,97,104,11,115,Yoga Mat V3,Sports,Yoga,19822.07,39,7730.61,12091.46,275,4.07,4.19,47
PROD000655,5.0,436438.69,55195.39,491634.08,91,12,103,119,15,134,Dumbbells V10,Sports,Dumbbells,5015.0,26,1303.9,3711.1,260,4.12,4.43,54
PROD000656,5.0,13371.82,1087.25,14459.07,58,6,64,79,6,85,Fiction Novel V2,Books,Fiction,159.99,21,33.6,126.39,599,2.2,4.51,35
PROD000657,4.0,73504.09,4855.08,78359.17,52,3,55,62,4,66,NCERT Book V2,Books,NCERT,1709.54,29,495.77,1213.77,434,0.3,4.27,26
PROD000658,5.0,84875.2,6918.36,91793.56,61,5,66,72,6,78,Comics V7,Books,Comics,1893.37,37,700.55,1192.82,466,1.86,4.61,33
PROD000659,5.0,55308.9,3620.7200000000003,58929.62,60,5,65,74,5,79,Notebook V2,Books,Notebook,914.85,17,155.52,759.33,477,0.53,4.65,26
PROD000660,4.0,38582.74,5217.7,43800.439999999995,62,6,68,76,10,86,Stationery Set V1,Books,Stationery,579.75,10,57.98,521.77,396,1.34,4.5,28
PROD000661,5.0,62235.4,2548.4,64783.8,115,4,119,139,6,145,Aashirvaad Atta V5,Grocery,Aashirvaad,615.62,34,209.31,406.31,153,1.91,4.51,63
PROD000662,4.0,126060.68,15641.039999999999,141701.72,124,15,139,152,19,171,Fortune Oil V10,Grocery,Fortune,1102.83,24,264.68,838.15,157,1.25,4.21,71
PROD000663,5.0,109642.5,26156.91,135799.41,92,22,114,109,26,135,Lays Chips V4,Grocery,Lays,1380.63,26,358.96,1021.67,371,2.67,4.61,41
PROD000664,5.0,107789.72,13919.619999999999,121709.34,104,12,116,132,17,149,Nescafe Coffee V5,Grocery,Nescafe,1262.9,34,429.39,833.51,796,4.61,4.36,59
PROD000665,4.0,206557.99,20473.26,227031.25,113,13,126,141,14,155,Haldiram Snacks V1,Grocery,Haldiram,1666.93,11,183.36,1483.57,691,2.87,4.41,58
PROD000666,4.0,23450438.02,2122160.9,25572598.919999998,203,18,221,245,22,267,Samsung Mobile V9,Electronics,Samsung,109626.08,12,13155.13,96470.95,367,2.26,4.33,115
PROD000667,4.0,19379299.580000002,3187267.5100000002,22566567.090000004,188,30,218,244,40,284,HP Laptop V2,Electronics,HP,140155.99,43,60267.08,79888.91,353,2.88,4.43,109
PROD000668,5.0,6147614.1899999995,607118.03,6754732.22,184,17,201,233,23,256,boAt Headphones V2,Electronics,boAt,32879.47,19,6247.1,26632.37,312,4.18,4.36,106
PROD000669,4.0,1364404.83,128484.15000000001,1492888.98,203,22,225,256,24,280,Noise Watch V4,Electronics,Noise,8029.99,33,2649.9,5380.09,958,0.99,4.42,105
PROD000670,4.0,10525715.05,1160739.03,11686454.08,207,21,228,255,28,283,Apple iPhone V10,Electronics,Apple,60307.99,31,18695.48,41612.51,205,4.91,4.35,109
PROD000671,5.0,1455314.77,167389.8,1622704.57,164,20,184,209,24,233,Levis Jeans V2,Fashion,Levis,11550.47,39,4504.68,7045.79,36,4.02,4.44,78
PROD000672,5.0,910532.01,126313.55,1036845.56,154,20,174,195,27,222,Peter England Shirt V2,Fashion,Peter,8024.73,41,3290.14,4734.59,462,1.36,4.48,94
PROD000673,4.0,3052485.04,244194.89,3296679.93,177,17,194,237,19,256,Nike Shoes V9,Fashion,Nike,13672.73,5,683.64,12989.09,918,3.97,4.52,86
PROD000674,5.0,1036153.96,136381.41,1172535.3699999999,154,18,172,197,26,223,Titan Watch V2,Fashion,Titan,7803.93,32,2497.26,5306.67,587,2.29,4.34,80
PROD000675,5.0,2629695.2600000002,251742.48,2881437.74,172,17,189,209,20,229,Puma T-shirt V10,Fashion,Puma,13459.39,5,672.97,12786.42,427,1.85,4.45,93
PROD000676,4.0,85000.92,10862.439999999999,95863.36,105,14,119,133,17,150,IKEA Chair V7,Home,IKEA,854.67,24,205.12,649.55,872,4.97,4.43,68
PROD000677,4.0,1379718.21,195296.76,1575014.97,101,15,116,136,19,155,Prestige Cooker V7,Home,Prestige,14087.73,27,3803.69,10284.04,64,2.68,4.38,55
PROD000678,4.0,2364634.73,493256.63999999996,2857891.37,97,18,115,125,26,151,Philips Mixer V9,Home,Philips,28121.1,32,8998.75,19122.35,506,2.96,4.34,38
PROD000679,4.0,4921022.859999999,652300.6,5573323.459999999,103,14,117,137,18,155,Godrej Almirah V7,Home,Godrej,47067.14,23,10825.44,36241.7,339,1.98,4.43,56
PROD000680,4.0,4797021.1,493461.31999999995,5290482.42,107,9,116,138,14,152,Urban Ladder Sofa V6,Home,Urban,42475.16,17,7220.78,35254.38,24,4.76,4.48,61
PROD000681,4.0,57734.84,5108.7,62843.53999999999,48,3,51,57,5,62,Lakme Lipstick V2,Beauty,Lakme,1246.03,18,224.29,1021.74,206,4.15,4.4,25
PROD000682,4.0,51535.21,5639.700000000001,57174.91,49,6,55,56,6,62,Mamaearth Facewash V10,Beauty,Mamaearth,1092.96,14,153.01,939.95,377,4.99,4.26,31
PROD000683,4.0,205082.53999999998,23910.399999999998,228992.93999999997,59,8,67,77,9,86,Nivea Cream V10,Beauty,Nivea,2864.02,6,171.84,2692.18,746,2.08,4.47,36
PROD000684,3.0,163980.49000000002,22598.190000000002,186578.68000000002,53,7,60,58,8,66,Dove Soap V1,Beauty,Dove,4269.45,33,1408.92,2860.53,759,2.0,4.44,36
PROD000685,4.0,32521.22,1952.46,34473.68,53,3,56,68,4,72,Plum Serum V4,Beauty,Plum,598.87,25,149.72,449.15,462,4.35,4.38,26
PROD000686,4.0,2255107.1,333165.07999999996,2588272.18,105,17,122,135,20,155,Nike T-shirt V1,Sports,Nike,25510.03,34,8673.41,16836.62,603,1.59,4.36,55
PROD000687,5.0,3530010.91,222077.53,3752088.44,95,7,102,111,7,118,Puma Shoes V5,Sports,Puma,34983.86,8,2798.71,32185.15,861,2.28,4.28,58
PROD000688,4.0,1049720.98,147928.81,1197649.79,90,15,105,121,17,138,Decathlon Cycle V7,Sports,Decathlon,10071.33,13,1309.27,8762.06,857,4.8,4.42,45
PROD000689,5.0,350269.73000000004,24773.22,375042.95000000007,111,9,120,140,10,150,Yoga Mat V6,Sports,Yoga,4434.87,43,1906.99,2527.88,322,3.07,4.32,60
PROD000690,4.0,1262984.94,170473.8,1433458.74,86,10,96,103,14,117,Dumbbells V8,Sports,Dumbbells,20262.98,39,7902.56,12360.42,718,1.67,4.35,46
PROD000691,4.0,32354.4,6367.56,38721.96,60,12,72,76,15,91,Fiction Novel V3,Books,Fiction,586.45,33,193.53,392.92,997,3.64,4.3,30
PROD000692,5.0,57716.759999999995,10537.0,68253.76,68,10,78,83,15,98,NCERT Book V1,Books,NCERT,750.85,6,45.05,705.8,152,2.25,4.41,39
PROD000693,4.0,36190.89,5740.22,41931.11,57,8,65,69,11,80,Comics V8,Books,Comics,715.29,25,178.82,536.47,526,0.96,4.64,25
PROD000694,4.0,63535.07,14398.0,77933.07,61,13,74,70,16,86,Notebook V10,Books,Notebook,1316.79,30,395.04,921.75,860,1.94,4.41,29
PROD000695,4.0,120165.81000000001,15394.75,135560.56,60,9,69,86,11,97,Stationery Set V4,Books,Stationery,1592.08,11,175.13,1416.95,280,4.14,4.39,31
PROD000696,5.0,46139.27,5678.64,51817.909999999996,122,15,137,150,19,169,Aashirvaad Atta V8,Grocery,Aashirvaad,527.86,49,258.65,269.21,486,1.29,4.54,61
PROD000697,3.0,244858.22999999998,37307.24,282165.47,110,14,124,139,21,160,Fortune Oil V7,Grocery,Fortune,2556.88,30,767.06,1789.82,818,3.78,4.45,64
PROD000698,5.0,329517.45,32089.24,361606.69,99,9,108,122,12,134,Lays Chips V1,Grocery,Lays,2949.11,7,206.44,2742.67,819,3.01,4.38,53
PROD000699,4.0,22633.4,3647.63,26281.030000000002,111,17,128,137,22,159,Nescafe Coffee V10,Grocery,Nescafe,183.18,36,65.94,117.24,689,0.45,4.5,62
PROD000700,4.0,261801.71000000002,32372.49,294174.2,101,11,112,118,15,133,Haldiram Snacks V5,Grocery,Haldiram,2997.45,25,749.36,2248.09,88,1.28,4.4,58
PROD000701,4.0,3857590.27,424487.95,4282078.22,201,24,225,243,27,270,Samsung Mobile V3,Electronics,Samsung,23910.89,33,7890.59,16020.3,830,2.73,4.37,110
PROD000702,4.0,14715513.83,1643421.04,16358934.870000001,211,21,232,261,29,290,HP Laptop V9,Electronics,HP,77898.33,27,21032.55,56865.78,601,3.99,4.37,118
PROD000703,4.0,19422371.6,2499996.6,21922368.200000003,178,24,202,217,28,245,boAt Headphones V3,Electronics,boAt,145577.42,38,55319.42,90258.0,572,3.98,4.38,104
PROD000704,5.0,12759649.01,1562854.19,14322503.2,177,24,201,221,27,248,Noise Watch V4,Electronics,Noise,99216.29,41,40678.68,58537.61,868,4.15,4.47,101
PROD000705,5.0,17623968.54,2289090.3,19913058.84,184,23,207,229,30,259,Apple iPhone V5,Electronics,Apple,135679.85,43,58342.34,77337.51,451,3.68,4.48,85
PROD000706,4.0,966030.34,97677.52,1063707.8599999999,142,16,158,176,18,194,Levis Jeans V7,Fashion,Levis,7306.19,24,1753.49,5552.7,479,0.98,4.38,74
PROD000707,5.0,860605.22,34612.86,895218.08,180,8,188,225,9,234,Peter England Shirt V2,Fashion,Peter,7725.08,50,3862.54,3862.54,615,2.91,4.44,99
PROD000708,4.0,803580.59,62704.2,866284.7899999999,150,14,164,191,15,206,Nike Shoes V10,Fashion,Nike,5752.76,26,1495.72,4257.04,623,3.6,4.43,86
PROD000709,4.0,177718.0,22287.04,200005.04,138,16,154,165,21,186,Titan Watch V6,Fashion,Titan,1920.15,43,825.66,1094.49,76,2.53,4.37,83
PROD000710,4.0,1263785.62,134333.58000000002,1398119.2000000002,166,19,185,218,23,241,Puma T-shirt V2,Fashion,Puma,11702.93,50,5851.47,5851.46,547,0.44,4.39,90
PROD000711,4.0,6194255.76,478683.0,6672938.76,124,11,135,158,12,170,IKEA Chair V2,Home,IKEA,47488.39,16,7598.14,39890.25,602,3.7,4.43,72
PROD000712,5.0,3830879.79,501956.22000000003,4332836.01,119,16,135,153,20,173,Prestige Cooker V5,Home,Prestige,42981.18,41,17622.28,25358.9,852,4.64,4.46,69
PROD000713,5.0,1598607.7,170607.15,1769214.8499999999,110,13,123,142,15,157,Philips Mixer V5,Home,Philips,22301.58,49,10927.77,11373.81,244,0.35,4.55,51
PROD000714,4.0,3655274.58,453951.46,4109226.04,114,12,126,136,17,153,Godrej Almirah V10,Home,Godrej,30565.93,11,3362.25,27203.68,711,0.9,4.23,65
PROD000715,4.0,238587.79,28121.120000000003,266708.91000000003,119,13,132,145,17,162,Urban Ladder Sofa V7,Home,Urban,3086.9,46,1419.97,1666.93,149,4.17,4.45,66
PROD000716,4.0,202136.87,15132.91,217269.78,57,4,61,67,5,72,Lakme Lipstick V5,Beauty,Lakme,3393.79,9,305.44,3088.35,575,1.19,4.32,28
PROD000717,3.0,174738.72,2979.4,177718.12,48,1,49,59,1,60,Mamaearth Facewash V1,Beauty,Mamaearth,4256.29,30,1276.89,2979.4,314,1.37,4.57,28
PROD000718,5.0,20363.899999999998,2867.2599999999998,23231.159999999996,51,8,59,69,9,78,Nivea Cream V6,Beauty,Nivea,305.85,13,39.76,266.09,946,3.0,4.31,32
PROD000719,4.0,120370.41,10286.3,130656.71,56,6,62,70,6,76,Dove Soap V7,Beauty,Dove,2027.26,14,283.82,1743.44,556,0.35,4.32,28
PROD000720,4.0,10615.86,1209.72,11825.58,57,7,64,68,7,75,Plum Serum V6,Beauty,Plum,201.86,48,96.89,104.97,629,3.17,4.26,35
PROD000721,4.0,3458821.82,452138.93,3910960.75,103,13,116,130,17,147,Nike T-shirt V2,Sports,Nike,29584.57,9,2662.61,26921.96,458,3.94,4.35,54
PROD000722,5.0,2421099.13,221843.18,2642942.31,105,11,116,129,12,141,Puma Shoes V2,Sports,Puma,20855.0,9,1876.95,18978.05,694,4.46,4.23,61
PROD000723,4.0,2558991.81,495447.55,3054439.36,93,16,109,118,23,141,Decathlon Cycle V9,Sports,Decathlon,29244.69,25,7311.17,21933.52,655,2.07,4.37,46
PROD000724,4.0,2484375.9899999998,231695.43,2716071.42,96,9,105,117,11,128,Yoga Mat V5,Sports,Yoga,22827.56,6,1369.65,21457.91,255,3.31,4.46,48
PROD000725,3.0,268398.79,50573.01,318971.8,85,14,99,104,20,124,Dumbbells V3,Sports,Dumbbells,3198.1,19,607.64,2590.46,35,1.59,4.31,45
PROD000726,4.0,11830.95,1418.34,13249.29,77,8,85,94,12,106,Fiction Novel V8,Books,Fiction,129.73,45,58.38,71.35,803,4.71,4.51,39
PROD000727,4.0,83707.0,7474.67,91181.67,63,6,69,80,7,87,NCERT Book V6,Books,NCERT,1525.44,30,457.63,1067.81,379,3.9,4.58,38
PROD000728,4.0,27607.84,4416.89,32024.73,64,9,73,74,13,87,Comics V4,Books,Comics,354.82,8,28.39,326.43,889,0.33,4.44,39
PROD000729,5.0,87446.04999999999,12541.81,99987.85999999999,61,8,69,70,10,80,Notebook V10,Books,Notebook,1583.56,20,316.71,1266.85,924,3.86,4.57,35
PROD000730,4.0,63082.9,6177.09,69259.99,69,7,76,90,9,99,Stationery Set V6,Books,Stationery,845.25,16,135.24,710.01,124,2.41,4.17,35
PROD000731,4.0,87744.3,4774.139999999999,92518.44,119,8,127,147,8,155,Aashirvaad Atta V4,Grocery,Aashirvaad,1110.27,45,499.62,610.65,375,4.28,4.42,53
PROD000732,5.0,93252.5,12888.5,106141.0,91,13,104,110,15,125,Fortune Oil V10,Grocery,Fortune,1235.71,30,370.71,865.0,898,1.56,4.31,52
PROD000733,5.0,45923.16,5653.71,51576.87,87,9,96,109,14,123,Lays Chips V3,Grocery,Lays,759.78,49,372.29,387.49,191,4.99,4.38,42
PROD000734,3.0,173583.8,17888.0,191471.8,93,11,104,117,12,129,Nescafe Coffee V4,Grocery,Nescafe,2775.92,46,1276.92,1499.0,568,0.79,4.25,51
PROD000735,4.0,330487.27999999997,31773.92,362261.19999999995,113,13,126,145,14,159,Haldiram Snacks V5,Grocery,Haldiram,2725.82,15,408.87,2316.95,537,2.08,4.38,64
PROD000736,4.0,3392236.48,322505.82,3714742.3,207,19,226,252,24,276,Samsung Mobile V2,Electronics,Samsung,14480.92,6,868.86,13612.06,14,3.16,4.31,106
PROD000737,4.0,13924391.870000001,1259081.45,15183473.32,191,17,208,245,22,267,HP Laptop V6,Electronics,HP,61824.59,7,4327.72,57496.87,731,3.22,4.41,101
PROD000738,4.0,2592063.25,392853.99,2984917.24,200,32,232,248,38,286,boAt Headphones V3,Electronics,boAt,21075.29,50,10537.65,10537.64,278,1.32,4.39,109
PROD000739,4.0,14309489.56,2120453.54,16429943.100000001,224,36,260,263,39,302,Noise Watch V9,Electronics,Noise,60369.91,9,5433.29,54936.62,963,1.02,4.4,121
PROD000740,5.0,15570239.2,1019950.02,16590189.219999999,181,12,193,227,15,242,Apple iPhone V7,Electronics,Apple,111926.71,38,42532.15,69394.56,596,3.37,4.47,104
PROD000741,4.0,498849.93,65976.54000000001,564826.47,155,21,176,198,26,224,Levis Jeans V3,Fashion,Levis,3455.72,26,898.49,2557.23,127,1.65,4.35,104
PROD000742,4.0,540891.03,65667.61,606558.64,149,17,166,188,23,211,Peter England Shirt V3,Fashion,Peter,5478.98,47,2575.12,2903.86,173,1.44,4.44,84
PROD000743,5.0,478368.17,44177.72,522545.89,147,15,162,183,17,200,Nike Shoes V8,Fashion,Nike,3011.89,12,361.43,2650.46,133,4.22,4.38,69
PROD000744,4.0,927174.28,68190.59,995364.87,157,13,170,205,15,220,Titan Watch V3,Fashion,Titan,5321.57,14,745.02,4576.55,962,2.98,4.46,74
PROD000745,4.0,1285892.78,112538.55,1398431.33,158,14,172,182,16,198,Puma T-shirt V7,Fashion,Puma,7714.44,7,540.01,7174.43,851,4.66,4.39,93
PROD000746,4.0,2688299.5999999996,202898.38,2891197.9799999995,120,10,130,145,11,156,IKEA Chair V8,Home,IKEA,29546.88,37,10932.35,18614.53,666,2.53,4.44,64
PROD000747,5.0,3775308.2600000002,432020.4,4207328.66,110,12,122,133,15,148,Prestige Cooker V7,Home,Prestige,49657.52,42,20856.16,28801.36,371,0.34,4.53,51
PROD000748,4.0,3621937.05,593993.94,4215930.99,102,16,118,122,20,142,Philips Mixer V1,Home,Philips,49200.52,39,19188.2,30012.32,484,0.62,4.45,49
PROD000749,5.0,1197054.42,148089.94,1345144.3599999999,87,11,98,106,13,119,Godrej Almirah V10,Home,Godrej,13565.93,16,2170.55,11395.38,575,1.9,4.55,42
PROD000750,4.0,1700771.68,274280.33999999997,1975052.02,98,12,110,118,19,137,Urban Ladder Sofa V3,Home,Urban,22105.12,34,7515.74,14589.38,818,0.31,4.29,45
PROD000751,3.0,189250.61000000002,34449.98,223700.59000000003,65,10,75,77,14,91,Lakme Lipstick V5,Beauty,Lakme,4873.75,49,2388.14,2485.61,89,1.69,4.41,41
PROD000752,5.0,27413.24,3690.75,31103.99,50,7,57,67,9,76,Mamaearth Facewash V8,Beauty,Mamaearth,639.02,40,255.61,383.41,262,1.78,4.59,27
PROD000753,4.0,153131.08000000002,33403.01,186534.09000000003,45,7,52,54,12,66,Nivea Cream V8,Beauty,Nivea,3944.61,27,1065.04,2879.57,820,4.03,4.41,22
PROD000754,5.0,143881.59,28029.32,171910.91,52,12,64,62,12,74,Dove Soap V3,Beauty,Dove,3084.35,24,740.24,2344.11,59,2.71,4.54,26
PROD000755,4.0,18770.23,1270.22,20040.45,58,4,62,80,5,85,Plum Serum V10,Beauty,Plum,221.92,12,26.63,195.29,963,1.37,4.5,28
PROD000756,4.0,715999.75,42444.149999999994,758443.9,98,5,103,119,7,126,Nike T-shirt V2,Sports,Nike,6737.17,10,673.72,6063.45,519,4.59,4.54,54
PROD000757,3.0,3086353.33,305781.81,3392135.14,105,10,115,132,13,145,Puma Shoes V4,Sports,Puma,31796.45,26,8267.08,23529.37,203,2.47,4.33,63
PROD000758,4.0,989681.66,167827.4,1157509.06,82,12,94,101,17,118,Decathlon Cycle V2,Sports,Decathlon,14103.14,30,4230.94,9872.2,246,2.79,4.34,41
PROD000759,4.0,483098.99,90079.16,573178.15,85,19,104,106,20,126,Yoga Mat V9,Sports,Yoga,8225.15,44,3619.07,4606.08,872,2.72,4.1,39
PROD000760,4.0,1936833.0,199712.26,2136545.26,100,11,111,125,13,138,Dumbbells V1,Sports,Dumbbells,17145.63,9,1543.11,15602.52,909,4.19,4.33,55
PROD000761,4.0,50794.56,6817.599999999999,57612.159999999996,70,9,79,88,12,100,Fiction Novel V5,Books,Fiction,886.06,34,301.26,584.8,419,3.96,4.17,35
PROD000762,4.0,41677.99,7305.17,48983.159999999996,59,9,68,69,12,81,NCERT Book V1,Books,NCERT,852.61,28,238.73,613.88,997,1.33,4.31,29
PROD000763,4.0,28863.75,6998.93,35862.68,58,12,70,67,17,84,Comics V8,Books,Comics,491.78,21,103.27,388.51,147,4.72,4.42,26
PROD000764,5.0,74195.52,3721.2,77916.72,64,4,68,79,4,83,Notebook V2,Books,Notebook,1873.14,49,917.84,955.3,117,0.38,4.43,35
PROD000765,5.0,88770.72,4109.0,92879.72,73,3,76,88,4,92,Stationery Set V4,Books,Stationery,1802.2,43,774.95,1027.25,624,1.59,4.43,44
PROD000766,4.0,222675.29,31826.63,254501.92,102,14,116,120,17,137,Aashirvaad Atta V10,Grocery,Aashirvaad,2552.91,26,663.76,1889.15,984,3.5,4.36,50
PROD000767,4.0,120174.43000000001,15423.76,135598.19,108,14,122,140,18,158,Fortune Oil V10,Grocery,Fortune,1200.48,27,324.13,876.35,1000,1.41,4.39,56
PROD000768,4.0,229551.69,21596.199999999997,251147.89,107,9,116,129,12,141,Lays Chips V7,Grocery,Lays,2540.63,29,736.78,1803.85,792,1.4,4.39,54
PROD000769,5.0,358540.62,33885.64,392426.26,110,10,120,139,13,152,Nescafe Coffee V10,Grocery,Nescafe,2841.61,8,227.33,2614.28,334,3.15,4.35,60
PROD000770,4.0,319223.59,20134.16,339357.75,121,10,131,156,10,166,Haldiram Snacks V1,Grocery,Haldiram,2487.6,17,422.89,2064.71,111,1.77,4.28,58
PROD000771,5.0,22312388.57,2706011.08,25018399.65,206,27,233,266,32,298,Samsung Mobile V7,Electronics,Samsung,97819.02,13,12716.47,85102.55,345,2.79,4.4,110
PROD000772,4.0,31120767.31,3417927.56,34538694.87,221,22,243,280,31,311,HP Laptop V2,Electronics,HP,128185.1,12,15382.21,112802.89,809,4.14,4.3,122
PROD000773,4.0,16775073.6,1996275.8,18771349.4,214,28,242,270,32,302,boAt Headphones V5,Electronics,boAt,98396.88,36,35422.88,62974.0,583,2.26,4.38,117
PROD000774,4.0,15820509.42,2038339.58,17858849.0,206,22,228,257,33,290,Noise Watch V4,Electronics,Noise,73341.95,15,11001.29,62340.66,757,0.34,4.39,113
PROD000775,4.0,4167553.53,392685.18,4560238.71,228,19,247,273,26,299,Apple iPhone V3,Electronics,Apple,24446.63,37,9045.25,15401.38,297,3.58,4.49,112
PROD000776,5.0,730329.48,46510.159999999996,776839.64,157,9,166,190,12,202,Levis Jeans V2,Fashion,Levis,6069.03,36,2184.85,3884.18,193,0.79,4.5,80
PROD000777,4.0,2464239.44,214782.29,2679021.73,178,16,194,231,20,251,Peter England Shirt V9,Fashion,Peter,14390.77,25,3597.69,10793.08,963,0.78,4.41,95
PROD000778,4.0,677471.45,112911.90000000001,790383.35,150,21,171,182,30,212,Nike Shoes V2,Fashion,Nike,6611.81,43,2843.08,3768.73,877,1.85,4.41,68
PROD000779,4.0,1555709.44,143185.63999999998,1698895.0799999998,139,14,153,174,16,190,Titan Watch V1,Fashion,Titan,11411.17,21,2396.35,9014.82,559,2.95,4.38,77
PROD000780,5.0,680447.3300000001,72402.33,752849.66,154,17,171,187,20,207,Puma T-shirt V1,Fashion,Puma,4233.17,13,550.31,3682.86,475,0.61,4.44,78
PROD000781,5.0,116009.99,22060.86,138070.85,94,18,112,115,22,137,IKEA Chair V10,Home,IKEA,1292.58,21,271.44,1021.14,227,3.34,4.45,51
PROD000782,4.0,3010547.35,445793.69,3456341.04,104,16,120,129,19,148,Prestige Cooker V8,Home,Prestige,34199.35,31,10601.8,23597.55,358,1.27,4.34,50
PROD000783,3.0,1084216.3800000001,168788.36000000002,1253004.7400000002,92,13,105,103,16,119,Philips Mixer V2,Home,Philips,14541.95,27,3926.33,10615.62,369,2.53,4.39,54
PROD000784,5.0,3098921.3200000003,303078.72000000003,3402000.0400000005,110,10,120,140,14,154,Godrej Almirah V9,Home,Godrej,33765.46,34,11480.26,22285.2,476,1.38,4.17,64
PROD000785,4.0,3447996.98,92787.16,3540784.14,106,3,109,142,4,146,Urban Ladder Sofa V9,Home,Urban,47929.4,49,23485.41,24443.99,385,2.31,4.36,55
PROD000786,4.0,227643.24000000002,24019.390000000003,251662.63000000003,67,7,74,85,9,94,Lakme Lipstick V10,Beauty,Lakme,2864.5,5,143.22,2721.28,754,2.38,4.5,38
PROD000787,4.0,121066.98999999999,14187.919999999998,135254.90999999997,49,7,56,60,7,67,Mamaearth Facewash V4,Beauty,Mamaearth,3954.27,48,1898.05,2056.22,701,4.7,4.5,30
PROD000788,3.0,139344.77000000002,27160.100000000002,166504.87000000002,54,9,63,73,14,87,Nivea Cream V2,Beauty,Nivea,2139.72,9,192.57,1947.15,388,0.65,4.47,32
PROD000789,4.0,122575.16,20979.079999999998,143554.24,58,10,68,65,11,76,Dove Soap V10,Beauty,Dove,2060.52,7,144.24,1916.28,271,2.86,4.45,38
PROD000790,4.0,50525.52,6891.38,57416.899999999994,54,7,61,72,10,82,Plum Serum V4,Beauty,Plum,764.79,7,53.54,711.25,116,2.8,4.45,29
PROD000791,4.0,377739.62,27219.11,404958.73,88,6,94,108,8,116,Nike T-shirt V5,Sports,Nike,6797.98,48,3263.03,3534.95,881,4.54,4.22,41
PROD000792,4.0,838603.83,61699.29,900303.12,98,7,105,122,9,131,Puma Shoes V1,Sports,Puma,11971.96,42,5028.22,6943.74,475,0.49,4.39,49
PROD000793,5.0,117650.31,8435.15,126085.45999999999,89,7,96,110,8,118,Decathlon Cycle V8,Sports,Decathlon,1175.47,8,94.04,1081.43,22,1.98,4.51,43
PROD000794,4.0,1195605.58,302579.72,1498185.3,70,14,84,84,21,105,Yoga Mat V3,Sports,Yoga,26206.04,45,11792.72,14413.32,521,0.64,4.39,38
PROD000795,5.0,1756670.47,434051.68,2190722.15,80,13,93,94,23,117,Dumbbells V10,Sports,Dumbbells,29962.16,37,11086.0,18876.16,542,4.05,4.57,35
PROD000796,4.0,157169.22,15959.25,173128.47,75,6,81,90,9,99,Fiction Novel V5,Books,Fiction,1866.58,5,93.33,1773.25,58,3.0,4.44,36
PROD000797,4.0,57517.02,2785.04,60302.06,67,3,70,80,4,84,NCERT Book V6,Books,NCERT,843.4,13,109.64,733.76,680,3.64,4.43,30
PROD000798,4.0,39949.01,2238.29,42187.3,64,4,68,76,4,80,Comics V2,Books,Comics,524.31,8,41.94,482.37,206,2.56,4.34,29
PROD000799,4.0,36168.03,7798.389999999999,43966.42,58,8,66,68,15,83,Notebook V10,Books,Notebook,646.54,23,148.7,497.84,574,4.22,4.43,21
PROD000800,4.0,129211.72,13764.61,142976.33000000002,65,8,73,80,9,89,Stationery Set V10,Books,Stationery,1965.22,17,334.09,1631.13,863,3.49,4.32,37
PROD000801,3.0,44870.08,6267.32,51137.4,96,12,108,112,16,128,Aashirvaad Atta V8,Grocery,Aashirvaad,691.06,48,331.71,359.35,407,4.78,4.4,57
PROD000802,4.0,195634.98,22043.65,217678.63,116,12,128,141,16,157,Fortune Oil V1,Grocery,Fortune,2400.44,41,984.18,1416.26,120,0.29,4.29,51
PROD000803,4.0,79405.51,13033.2,92438.70999999999,118,20,138,156,26,182,Lays Chips V5,Grocery,Lays,840.36,43,361.35,479.01,934,4.41,4.41,54
PROD000804,4.0,186767.61000000002,12250.79,199018.40000000002,101,6,107,120,8,128,Nescafe Coffee V4,Grocery,Nescafe,1891.23,17,321.51,1569.72,472,3.05,4.49,57
PROD000805,3.0,154094.56,16961.71,171056.27,111,9,120,136,15,151,Haldiram Snacks V4,Grocery,Haldiram,1277.16,10,127.72,1149.44,98,1.54,4.33,58
PROD000806,4.0,29942290.05,4051416.0700000003,33993706.120000005,216,27,243,256,35,291,Samsung Mobile V1,Electronics,Samsung,131246.07,10,13124.61,118121.46,735,2.88,4.35,110
PROD000807,4.0,18578942.64,1974371.47,20553314.11,207,24,231,253,27,280,HP Laptop V1,Electronics,HP,130234.89,43,56001.0,74233.89,180,0.32,4.36,116
